0
12
120.000000
0.100000
# id, adiam, ax, ay, az, pdiam, px, py, pz, Ixx, Iyy, Izz, alpha, beta, gamma, M, Na #
0 2.600000 110.132756 77.403404 11.471657 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 3.000000 109.930348 75.998341 11.182787 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 2.600000 108.466601 75.826175 10.760934 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 2.800000 107.567073 76.224487 11.486865 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 3.000000 110.209037 75.142635 12.420112 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 2.000000 109.517205 77.747356 11.963790 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 2.200000 110.536518 75.712664 10.481030 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 2.200000 110.067487 74.207057 12.205258 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 2.200000 111.127265 75.274170 12.704614 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
0 2.200000 109.608981 75.404068 13.136422 6.955777 109.605103 75.883110 11.704849 149.252955 200.979007 226.932009 -2.753622 0.517342 -2.134129 51.776340 10
1 2.600000 115.096161 18.216835 117.740847 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 3.000000 115.402969 18.529845 116.343348 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 2.600000 116.743391 17.906380 115.946714 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 2.800000 117.607213 17.593802 116.776426 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 3.000000 115.481694 20.055496 116.096291 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 2.000000 115.150140 18.883261 118.281015 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 2.200000 114.682832 18.163583 115.805526 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 2.200000 115.686371 20.222353 115.163166 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 2.200000 114.630138 20.463523 116.318689 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
1 2.200000 116.178483 20.438440 116.652269 7.338517 115.786624 18.913570 116.471134 146.342187 213.286340 240.975281 -0.779752 2.326814 0.263170 52.234040 10
2 2.600000 15.291231 50.244564 110.206797 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 3.000000 16.598306 50.587431 109.643202 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 2.600000 17.361841 49.309726 109.241599 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 2.800000 18.210953 49.390164 108.345119 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 3.000000 17.457758 51.407660 110.593073 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 2.000000 15.189747 50.447449 111.036645 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 2.200000 16.423257 51.134714 108.861332 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 2.200000 18.308703 51.606126 110.170867 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 2.200000 17.002006 52.236757 110.807274 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
2 2.200000 17.611025 50.904009 111.407985 7.393847 17.026361 50.611354 109.888263 152.131786 198.187153 251.976243 0.320316 0.793020 1.395506 51.938840 10
3 2.600000 111.039049 82.534610 92.833050 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 3.000000 111.844855 82.809788 91.645672 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.600000 111.123443 83.948465 90.909642 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.800000 109.923708 83.854664 90.654817 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 3.000000 111.953792 81.545346 90.748528 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 3.000000 112.539837 80.380312 91.562578 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 3.000000 112.806586 81.856750 89.511795 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 3.000000 112.647817 79.051714 90.820210 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.000000 110.450518 81.915376 92.736125 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 112.752606 83.058949 91.878499 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 111.071539 81.282211 90.442595 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 113.423838 80.633207 91.870763 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 111.990622 80.249264 92.351487 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 112.871841 81.064668 88.955388 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 112.393886 82.573549 89.006159 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 113.694428 82.128730 89.791450 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 113.025825 78.381019 91.410095 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 111.765990 78.768596 90.532758 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
3 2.200000 113.221017 79.159577 90.045343 9.284491 112.079190 81.448219 90.928816 369.612710 665.750073 780.876319 1.944500 1.153844 0.087281 91.416464 19
4 2.600000 22.691645 85.708235 4.003345 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 3.000000 21.549245 85.273434 3.159228 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.600000 21.290434 86.352453 2.119407 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.800000 21.321475 87.552336 2.408520 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 3.000000 20.269272 85.111960 4.021778 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 3.000000 20.416403 84.032675 5.092911 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 3.000000 19.038764 84.891633 3.150074 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 3.000000 20.351888 82.605479 4.595354 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.000000 22.614018 86.501637 4.324898 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 21.762669 84.423901 2.742436 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 20.142393 85.947508 4.498856 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 21.264078 84.162853 5.545201 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 19.718415 84.158940 5.755086 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 18.255764 84.794211 3.713766 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 18.919424 85.652808 2.560513 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 19.156977 84.087374 2.619677 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 20.454213 81.996993 5.343428 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 19.495525 82.450235 4.167501 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
4 2.200000 21.064514 82.453042 3.955690 9.308424 20.542403 84.725531 3.819942 378.361219 631.926316 741.647201 0.516362 2.476545 0.837698 91.707145 19
5 2.600000 39.708278 112.243541 4.235161 9.827562 38.051938 114.026646 4.133530 366.855663 728.971538 764.762262 3.102148 1.626111 0.353776 91.163590 19
5 3.000000 39.642883 113.682143 4.478833 9.827562 38.051938 114.026646 4.133530 366.855663 728.971538 764.762262 3.102148 1.626111 0.353776 91.163590 19
5 2.600000 40.528730 114.196628 5.601463 9.827562 38.051938 114.026646 4.133530 366.855663 728.971538 764.762262 3.102148 1.626111 0.353776 91.163590 19
